id,arquivo_origem,trecho_ou_template,tipo_risco,severidade,problema,resposta_corrigida_sugerida,disclaimer_recomendado,status
JIM-COMP-1062,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\COMPLIANCE_AUDIT_QA_HARPIAN.md,"line_block_4: Fonte local: `JURIDICO/regulatory-ingestion/adviser-marketing/sources/supplemental/sec-reg-bi-faq.html`. - Florida Layer: OFR/FAC e a camada estadual principal para adviser/securities compliance; DFS deve ser usado apenas para fraude, educacao, reporting e awareness. Fonte local: `JURIDICO/regulatory-ingestion/florida-layer/README.md`. ## Achados criticos 1. Performance e benchmark com linguagem muito forte Exemplos: - `Harpian_JIM_GM.txt:88`, I6 compara HPC22 ao S&P 500 com numeros de retorno e drawdown, incluindo ""supera"" e ""superior"". Apesar de conter ressalvas, a narrativa ainda prioriza vantagem de performance antes dos riscos. - `Harpia",Linguagem promocional excessiva,MEDIUM,"Comunicação regulada deve ser factual, balanceada e não promocional.","Reescrever em tom institucional, factual e balanceado, com riscos e limitações próximos aos benefícios.","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",SUGERIR_CORRECAO
JIM-COMP-1063,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\COMPLIANCE_AUDIT_QA_HARPIAN.md,"line_block_8: - `JIM_Architecture_v2.txt:259` mostra simulacao com percentuais HPC11/HPC22. O disclaimer existe, mas a resposta precisa tambem registrar que requer review humano/suitability antes de qualquer acao. Validacao: aprovavel com correcao. Toda simulacao de alocacao deve trazer status ""diagnostico matematico"", nao ""proposta"", e acionar trilha de suitability/approval quando o usuario pedir acao. ## Correcoes obrigatorias antes de uso externo - Incluir bloco padrao de disclosure para toda resposta com performance, simulacao, benchmark, risco, drawdown, CAGR ou alocacao. - Separar materiais por audiencia: institutional, advisor, non-US qualified, US ",Linguagem promocional excessiva,MEDIUM,"Comunicação regulada deve ser factual, balanceada e não promocional.","Reescrever em tom institucional, factual e balanceado, com riscos e limitações próximos aos benefícios.","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",SUGERIR_CORRECAO
JIM-COMP-1064,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\JIM Biblioteca Estrutura all docs\Harpian_JIM_4Layers.docx,"paragraph_block_1: HARPIAN ECOSYSTEM — JIM Base de Conhecimento Institucional — Formato 4 Camadas 100 Perguntas · 7 Blocos · Quick / Deep 1 / Deep 2 / Argumento Risk Numbers · Gavetas · Diagnóstico · Volatilidade · TPT · Comportamento · Argumentação BLOCO 1 — ARQUITETURA DOS 4 RISK NUMBERS Por que o Risk Number do objetivo é mais importante que o do cliente? ⚡ QUICK MODE O Risk Number do objetivo define o risco mínimo necessário para atingir a meta — sem ele, o diagnóstico é incompleto, pois o cliente pode estar 'seguro' mas matematicamente fadado ao fracasso. 🔬 DEEP MODE 1 O Risk Number do cliente mede tolerância: quanto risco ele aguenta emocionalmente. O Ris",Linguagem promocional excessiva,MEDIUM,"Comunicação regulada deve ser factual, balanceada e não promocional.","Reescrever em tom institucional, factual e balanceado, com riscos e limitações próximos aos benefícios.","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",SUGERIR_CORRECAO
JIM-COMP-1065,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\JIM Biblioteca Estrutura all docs\Harpian_JIM_4Layers.docx,"paragraph_block_39: 🔬 DEEP MODE 1 O processo de definição de gavetas segue uma hierarquia: (1) Gaveta de Liquidez: 12–24 × despesa mensal total (despesas fixas + variáveis + buffer de emergências). Calculado a partir dos gastos reais; (2) Gaveta de Renda: capital necessário para gerar a distribuição periódica desejada dividido pela taxa de retirada sustentável (safe withdrawal rate). Ex.: $200K/ano ÷ 4% = $5M necessários; (3) Gaveta de Objetivos específicos: capital necessário para cada meta (educação dos filhos, compra de imóvel) descontado ao presente; (4) Gaveta de Crescimento/Legado: o saldo do patrimônio total depois de cobrir as gavetas anteriores. 📐 DEEP ",Linguagem promocional excessiva,MEDIUM,"Comunicação regulada deve ser factual, balanceada e não promocional.","Reescrever em tom institucional, factual e balanceado, com riscos e limitações próximos aos benefícios.","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",SUGERIR_CORRECAO
JIM-COMP-1066,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\JIM Biblioteca Estrutura all docs\Harpian_JIM_4Layers.docx,"paragraph_block_42: Consequências práticas: (i) Risco de liquidez forçada: em crises, o cliente precisa de capital para despesas e vende ativos de longo prazo em momento ruim; (ii) Subutilização de capital de longo prazo: por medo de 'precisar do dinheiro', o investidor mantém o capital de legado em portfólio conservador que deveria ser agressivo; (iii) Ansiedade permanente: sem separação clara entre capital 'seguro' e capital 'em risco', qualquer queda de portfólio parece ameaçar tudo, gerando reações emocionais desproporcionais. 📐 DEEP MODE 2 Portfólio único de $3M, RN 35, CAGR 9%. Crise de 2022: portfólio cai −18%. Cliente precisa de $150K para reformar casa ",Linguagem promocional excessiva,MEDIUM,"Comunicação regulada deve ser factual, balanceada e não promocional.","Reescrever em tom institucional, factual e balanceado, com riscos e limitações próximos aos benefícios.","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",SUGERIR_CORRECAO
JIM-COMP-1067,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\JIM Biblioteca Estrutura all docs\Harpian_JIM_4Layers.docx,"paragraph_block_57: Impactos psicológicos documentados: (i) Aversão à volatilidade amplificada: qualquer queda do portfólio parece ameaçar todas as necessidades simultaneamente; (ii) Paralisia por análise: não sabe quanto arriscar porque não sabe quanto 'pode perder'; (iii) Overconservadorismo estrutural: por medo de 'precisar do dinheiro', mantém todo o patrimônio em perfil conservador — subutilizando décadas de potencial composto; (iv) Regret aversion em alta: quando o portfólio sobe, o cliente pensa 'devia ter colocado mais'; quando cai, pensa 'devia ter tirado mais' — ansiedade permanente em ambas as direções. 📐 DEEP MODE 2 Pesquisa de comportamento de inves",Linguagem promocional excessiva,MEDIUM,"Comunicação regulada deve ser factual, balanceada e não promocional.","Reescrever em tom institucional, factual e balanceado, com riscos e limitações próximos aos benefícios.","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",SUGERIR_CORRECAO
JIM-COMP-1068,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\JIM Biblioteca Estrutura all docs\Harpian_JIM_4Layers.docx,"paragraph_block_67: 62 anos (2 anos antes): liquidar HPC22 inteiramente → 100% HPC11 + income (RN 20). O glide path reduz sistematicamente o risco da gaveta de aposentadoria sem nunca fazer uma mudança dramática — suave e previsível. 💼 ARGUMENTO 'Vamos montar um calendário junto. Hoje você tem 45 anos. Aos 55, vamos começar a migrar parte do portfólio de crescimento para algo mais conservador. Aos 60, mais um ajuste. Aos 62, dois anos antes da aposentadoria, o dinheiro da aposentadoria precisa estar seguro — sem depender de timing de mercado. Se fizermos isso planejado, você nunca vai precisar vender sob pressão.",Linguagem promocional excessiva,MEDIUM,"Comunicação regulada deve ser factual, balanceada e não promocional.","Reescrever em tom institucional, factual e balanceado, com riscos e limitações próximos aos benefícios.","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",SUGERIR_CORRECAO
JIM-COMP-1069,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\JIM Biblioteca Estrutura all docs\Harpian_JIM_4Layers.docx,paragraph_block_68: O plano protege você do próprio comportamento impulsivo em momentos de crise.' Como usar gavetas como ferramenta de argumentação comercial? ⚡ QUICK MODE Gavetas transformam a conversa de 'quanto risco você quer correr' para 'para que serve cada parte do seu dinheiro' — eliminam a resistência ao risco ao mostrar que apenas o capital de longo prazo está em risco. 🔬 DEEP MODE 1 A argumentação por gavetas é superior à argumentação por Risk Number para a maioria dos clientes porque substitui linguagem abstrata por linguagem funcional.,Linguagem promocional excessiva,MEDIUM,"Comunicação regulada deve ser factual, balanceada e não promocional.","Reescrever em tom institucional, factual e balanceado, com riscos e limitações próximos aos benefícios.","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",SUGERIR_CORRECAO
JIM-COMP-1070,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\JIM Biblioteca Estrutura all docs\Harpian_JIM_4Layers.docx,"paragraph_block_78: Um portfólio de CDI + bonds parece 'sem risco' (percepção), mas tem risco real enorme: risco de não atingir o objetivo. Um portfólio HPC parece 'arriscado' (percepção), mas tem risco real menor para objetivos de longo prazo por seu mecanismo defensivo. 📐 DEEP MODE 2 Comparação de riscos reais vs. percebidos. Portfólio A (bonds, CAGR 5%, volatilidade 3%): Risco percebido = baixíssimo. Risco real: probabilidade de shortfall $3M em 20 anos = 68%. Portfólio B (HPC, CAGR 15%, volatilidade 20%): Risco percebido = alto. Risco real: probabilidade de shortfall $3M em 20 anos = 12%. Paradoxo: o portfólio que 'parece' mais seguro tem 5× mais probabilida",Linguagem promocional excessiva,MEDIUM,"Comunicação regulada deve ser factual, balanceada e não promocional.","Reescrever em tom institucional, factual e balanceado, com riscos e limitações próximos aos benefícios.","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",SUGERIR_CORRECAO
JIM-COMP-1071,C:\Users\jfdco\OneDrive\Área de Trabalho\HARPIAN\04_JIM_COMPLIANCE_QA\JIM Biblioteca Estrutura all docs\Harpian_JIM_4Layers.docx,"paragraph_block_87: 🔬 DEEP MODE 1 Concentração de ativos tem dois efeitos: (i) Risco idiossincrático amplificado: um evento específico de empresa (fraud, recall, patente, regulação) afeta desproporcionalmente o portfólio. O risco idiossincrático é irredutível pela diversificação de mercado — só é reduzido pela diversificação do portfólio; (ii) Volatilidade aumentada: portfólios concentrados têm desvio padrão mais alto do que portfólios diversificados com o mesmo retorno esperado — posicionados sub-otimamente na fronteira eficiente. A concentração só se justifica quando há informação superior sobre o ativo específico — o que é raro e deve ser documentado como exc",Linguagem promocional excessiva,MEDIUM,"Comunicação regulada deve ser factual, balanceada e não promocional.","Reescrever em tom institucional, factual e balanceado, com riscos e limitações próximos aos benefícios.","As informações são educacionais e devem ser avaliadas com riscos, limitações, custos e suitability. Não há promessa, garantia ou projeção de retorno.",SUGERIR_CORRECAO
