global_id,source_file,local_id,question,answer_excerpt,theme_cluster,primary_books,secondary_books,how_to_enrich,compliance_guardrail
JIM-LIT-0123,Harpian_150_Questionnaire.docx,123,123. Qual alternativa para investidor americano?,"Para investidores norte-americanos (US Persons), a alternativa ao ETP Harpian é o acesso via Managed Account administrada pelo broker Plurar. Nesta estrutura: (i) O investidor abre uma conta individual diretamente com a Interactive Brokers via Plurar; (ii) A Harpian LLC atua como gestor discricionário (Investment Manager) sob trading authority, sem custodiar os recursos; (iii) A estratégia implementada (HPC11 ou HPC22) é a mesma do ETP, replicada diretamente na conta do investidor; (iv) A estrut",behavioral_decision,B04: Thinking in Bets | B10: The Most Important Thing | B11: Antifragile,B05: The Mathematical Theory of Communication,"Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Nassim Nicholas Taleb, em Antifragile, reforça sistemas frágeis quebram sob stress.","Evitar aconselhamento pessoal; reforçar processo decisório, probabilidades e adequação ao perfil."
JIM-LIT-0124,Harpian_150_Questionnaire.docx,124,124. Como explicar managed account para investidor americano?,"Uma Managed Account é uma conta de investimento individual onde o investidor mantém a propriedade legal e custódia dos ativos, mas delega as decisões de gestão a um profissional qualificado via acordo de gestão discricionária (Discretionary Investment Management Agreement). Para o investidor americano via Harpian/Plurar: 'Você abre uma conta diretamente com Interactive Brokers via Plurar. Seus recursos permanecem custodiados em seu nome na IB — você pode visualizar e acessar sua conta a qualquer",behavioral_decision,B04: Thinking in Bets | B10: The Most Important Thing | B11: Antifragile,B05: The Mathematical Theory of Communication | B13: The Only Game in Town,"Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Nassim Nicholas Taleb, em Antifragile, reforça sistemas frágeis quebram sob stress.","Evitar aconselhamento pessoal; reforçar processo decisório, probabilidades e adequação ao perfil."
JIM-LIT-0125,Harpian_150_Questionnaire.docx,125,125. Como explicar ETP para investidor Non-US?,"Para investidores não americanos (Non-US Persons), o ETP Harpian oferece um veículo de acesso à estratégia quantitativa em formato institucional padronizado. Comunicação recomendada: 'O ETP Harpian é um instrumento financeiro listado na Bolsa de Viena, com ISIN XS2998773373, acessível via seu banco custodiante ou broker internacional. Ao adquirir unidades do ETP, você tem exposição à estratégia quantitativa Harpian (HPC11 ou HPC22), com seus recursos custodiados de forma segregada no Bank of New",vehicle_tax_governance,B10: The Most Important Thing | B13: The Only Game in Town | B08: Principles for Dealing with the Changing World Order,B14: The Art of War,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Mohamed El-Erian, em The Only Game in Town, reforça bancos centrais alteram preços de ativos; Ray Dalio, em Principles for Dealing with the Changing World Order, reforça ciclos de dívida e poder moldam retornos.",Não dar aconselhamento tributário/jurídico; indicar revisão por profissional qualificado conforme jurisdição.
JIM-LIT-0126,Harpian_150_Questionnaire.docx,126,126. Quais benefícios operacionais de ETP para Non-US?,"Benefícios operacionais do ETP para investidores não americanos: (i) Acesso via infraestrutura existente: investidores com contas em custódias internacionais (Euroclear, Swiss custodians, Singapore, Hong Kong) acessam o ETP sem necessidade de abrir contas adicionais; (ii) Transparência de NAV: NAV diário publicado via Bloomberg elimina a opacidade de fundos com reporting mensal; (iii) Sem lock-up: liquidez em D+5 sem restrições de carência — diferencial vs. hedge funds e fundos alternativos; (iv",vehicle_tax_governance,B10: The Most Important Thing | B13: The Only Game in Town | B08: Principles for Dealing with the Changing World Order,B14: The Art of War,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Mohamed El-Erian, em The Only Game in Town, reforça bancos centrais alteram preços de ativos; Ray Dalio, em Principles for Dealing with the Changing World Order, reforça ciclos de dívida e poder moldam retornos.",Não dar aconselhamento tributário/jurídico; indicar revisão por profissional qualificado conforme jurisdição.
JIM-LIT-0127,Harpian_150_Questionnaire.docx,127,127. Quais benefícios sucessórios ou fiscais podem existir sem dar tax advice?,"Sem constituir aconselhamento jurídico ou fiscal, é possível mencionar aspectos estruturais potencialmente relevantes que o investidor deve avaliar com seus assessores especializados: (i) Diferimento de tributação: em muitas jurisdições, instrumentos internacionais como ETPs são tributados apenas no momento do resgate, não em cada rebalanceamento interno — potencial vantagem vs. fundos domésticos com tributação periódica. (ii) Segregação patrimonial: a estrutura SPV/custódia internacional pode t",vehicle_tax_governance,B10: The Most Important Thing | B13: The Only Game in Town | B08: Principles for Dealing with the Changing World Order,B14: The Art of War,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Mohamed El-Erian, em The Only Game in Town, reforça bancos centrais alteram preços de ativos; Ray Dalio, em Principles for Dealing with the Changing World Order, reforça ciclos de dívida e poder moldam retornos.",Não dar aconselhamento tributário/jurídico; indicar revisão por profissional qualificado conforme jurisdição.
JIM-LIT-0128,Harpian_150_Questionnaire.docx,128,128. Quais disclaimers usar para temas fiscais?,"Disclaimers obrigatórios para temas fiscais: (i) 'Este documento não constitui aconselhamento fiscal ou jurídico. As informações aqui apresentadas têm caráter meramente informativo e educacional.'; (ii) 'A legislação tributária varia entre jurisdições e está sujeita a alterações. O tratamento fiscal de seu investimento depende de sua residência fiscal, situação individual e das leis aplicáveis em sua jurisdição.'; (iii) 'Recomendamos que você consulte um assessor fiscal qualificado e licenciado ",vehicle_tax_governance,B10: The Most Important Thing | B13: The Only Game in Town | B08: Principles for Dealing with the Changing World Order,B14: The Art of War | B04: Thinking in Bets,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Mohamed El-Erian, em The Only Game in Town, reforça bancos centrais alteram preços de ativos; Ray Dalio, em Principles for Dealing with the Changing World Order, reforça ciclos de dívida e poder moldam retornos.",Não dar aconselhamento tributário/jurídico; indicar revisão por profissional qualificado conforme jurisdição.
JIM-LIT-0129,Harpian_150_Questionnaire.docx,129,129. Como explicar abertura de conta?,"O processo de abertura de conta para acesso ao ETP Harpian ocorre em duas etapas: (i) Conta de custódia internacional: o investidor deve ter ou abrir uma conta em uma instituição custodiante com acesso ao Euroclear (ex.: banco private internacional, corretora com custódia global). Essa conta permite receber, custodiar e negociar o ETP por seu ISIN. (ii) Processo de onboarding com Harpian: o investidor preenche documentação de KYC/AML e suitability; assina o subscription agreement; confirma statu",vehicle_tax_governance,B10: The Most Important Thing | B13: The Only Game in Town | B08: Principles for Dealing with the Changing World Order,B14: The Art of War,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Mohamed El-Erian, em The Only Game in Town, reforça bancos centrais alteram preços de ativos; Ray Dalio, em Principles for Dealing with the Changing World Order, reforça ciclos de dívida e poder moldam retornos.",Não dar aconselhamento tributário/jurídico; indicar revisão por profissional qualificado conforme jurisdição.
JIM-LIT-0130,Harpian_150_Questionnaire.docx,130,130. Como explicar KYC/AML?,"KYC (Know Your Customer — Conheça Seu Cliente) e AML (Anti-Money Laundering — Prevenção à Lavagem de Dinheiro) são obrigações regulatórias globais que exigem que instituições financeiras identifiquem e verifiquem a identidade de seus clientes e monitorem transações para detectar atividades suspeitas. Para o onboarding Harpian: (i) KYC inclui: documento de identidade com foto (passaporte), comprovante de residência atualizado, declaração de renda/patrimônio, informações sobre origem dos recursos,",risk_number_suitability,B10: The Most Important Thing | B04: Thinking in Bets | B07: The Misbehavior of Markets,B11: Antifragile,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas.",Não tratar Risk Number como recomendação; é linguagem de alinhamento de risco e deve exigir revisão humana/suitability.
JIM-LIT-0131,Harpian_150_Questionnaire.docx,131,131. Como explicar documentação necessária?,"A documentação típica exigida para onboarding inclui: Para pessoas físicas: (i) Passaporte ou documento de identidade válido com foto; (ii) Comprovante de residência recente (até 3 meses); (iii) Declaração de patrimônio e renda (wealth statement); (iv) Declaração de origem dos recursos; (v) Formulário W-8BEN (para não-US persons — certifica status fiscal perante o IRS americano); (vi) Questionário de suitability e risk profiling. Para entidades (Family Office, empresa, trust): (i) Documentos con",risk_number_suitability,B10: The Most Important Thing | B04: Thinking in Bets | B07: The Misbehavior of Markets,B11: Antifragile,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas.",Não tratar Risk Number como recomendação; é linguagem de alinhamento de risco e deve exigir revisão humana/suitability.
JIM-LIT-0132,Harpian_150_Questionnaire.docx,132,132. Como explicar suitability?,"Suitability (adequação) é o processo regulatório de verificar que um produto ou estratégia de investimento é apropriado para um cliente específico, considerando o conjunto de sua situação financeira. No contexto Harpian, o processo de suitability avalia: (i) Objetivos de investimento: crescimento, preservação de capital, renda, horizonte temporal; (ii) Situação financeira: patrimônio total, renda, obrigações, liquidez necessária; (iii) Experiência e conhecimento de investimentos: histórico com p",risk_number_suitability,B10: The Most Important Thing | B04: Thinking in Bets | B07: The Misbehavior of Markets,B11: Antifragile,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas.",Não tratar Risk Number como recomendação; é linguagem de alinhamento de risco e deve exigir revisão humana/suitability.
